ARTS	첼로의 줄 개수는?	4	4	4개	Four	2
ARTS	벽에 그리는 그림은?	벽화	Mural			2
ARTS	음악을 기록한 종이 책은?	악보	Score	악전	Sheet Music	1
ARTS	음을 높이 순서대로 나열한 것은?	음계	Scale	스케일		2
ARTS	금관 악기 중 나팔 모양의 악기는?	트럼펫	Trumpet			1
ARTS	일반적인 기타 줄의 개수는 몇 개?	6	6	6개	Six	1
ARTS	빛의 화가라 불리는 인상파 화가는?	모네	Monet	클로드 모네	Claude Monet	2
ARTS	빨강과 노랑을 섞으면 나오는 색은?	주황	Orange	오렌지색, 주홍, 오렌지, 주황색, 주홍색		1
ARTS	파랑과 노랑을 섞으면 나오는 색은?	초록	Green	녹색, 초록색		1
ARTS	빨강과 파랑을 섞으면 나오는 색은?	보라	Purple	자주색, 보라색, 자주, 자홍색, 자홍	Violet	1
ARTS	베토벤이 말년에 완전히 상실한 것은?	청력	hearing		hearing ability	2
ARTS	곡을 만드는 사람을 무엇이라 하는가?	작곡가	Composer			1
ARTS	사람의 얼굴이나 모습을 그린 그림은?	초상화	Portrait			2
ARTS	오케스트라를 지휘하는 사람의 명칭은?	지휘자	Conductor			1
ARTS	물감의 3원색은 빨강, 파랑, 그리고?	노랑	Yellow	노란색, 노랑색		1
ARTS	물감을 칠하는 도구인 '붓'은 영어로?	브러시	Brush			1
ARTS	국가나 단체를 대표하여 부르는 노래는?	애국가	Anthem	국가	National Anthem	2
ARTS	악보에서 쉬는 구간을 표시하는 기호는?	쉼표	Rest			1
ARTS	음을 반음 올리라는 뜻의 기호의 이름은?	샵	Sharp	올림표, 샤프		2
ARTS	음을 반음 내리라는 뜻의 기호의 이름은?	플랫	Flat	내림표		2
ARTS	박자를 맞추기 위해 소리를 내는 기구는?	메트로놈	Metronome	박자기		2
ARTS	가로로 들고 부는 대표적인 목관 악기는?	플루트	Flute	플룻		1
ARTS	밝고 명랑한 느낌을 주는 장조를 영어로?	메이저	Major			3
ARTS	물감을 짜서 섞는 판을 무엇이라 하는가?	팔레트	Palette			1
ARTS	국악의 3대 요소 중 장단은 뭐를 뜻할까?	리듬	Rhythm			3
ARTS	산이나 바다 등 자연 경치를 그린 그림은?	풍경화	Landscape			2
ARTS	시스티나 성당의 천지창조를 그린 사람은?	미켈란젤로	Michelangelo			2
ARTS	단색으로 명암만을 표현한 그림을 영어로?	드로잉	Drawing			2
ARTS	월광 소나타 등을 작곡한 베토벤의 국적은?	독일	Germany			2
ARTS	두 사람이 함께 연주하거나 노래하는 것은?	이중주	Duet	듀엣		1
ARTS	슬프고 어두운 느낌을 주는 단조를 영어로?	마이너	Minor			3
ARTS	물에 녹여서 쓰는 물감으로 그리는 그림은?	수채화	Watercolor			2
ARTS	한국의 전통 종이인 닥나무로 만든 종이는?	한지	Hanji		Korean Paper	2
ARTS	두드려서 소리를 내는 악기를 이르는 말은?	타악기	Percussion		Percussion Instrument	2
ARTS	빛이 모두 반사되면 우리 눈에 보이는 색은?	흰색	White	하얀색, 하양		1
ARTS	그림을 그리는 천으로 된 판을 부르는 말은?	캔버스	Canvas	화폭		1
ARTS	천사들이 연주하는 악기라고 불리는 악기는?	하프	Harp			2
ARTS	한국의 대중가요를 세계적으로 일컫는 말은?	케이팝	K-Pop		Kpop	1
ARTS	생각하는 사람'을 조각한 미술가의 이름은?	로댕	Rodin			1
ARTS	그림을 그릴 때 캔버스를 올려두는 받침대는?	이젤	Easel			2
ARTS	가수 없이 악기로만 연주하는 형태의 음악은?	기악	Instrumental	연주곡		3
ARTS	노래의 가사를 쓰는 사람을 무엇이라 하는가?	작사가	Lyricist			2
ARTS	화가 앞에서 포즈를 취해주는 사람의 명칭은?	모델	Model			1
ARTS	여러 사람들이 화음을 이루며 노래하는 것은?	합창	Choir	코러스	Chorus	1
ARTS	거리의 벽에 스프레이 등으로 그리는 그림은?	그래피티	Graffiti			3
ARTS	 마술피리, 피가로의 결혼을 작곡한 사람은?	모차르트	Mozart	볼프강 아마데우스 모차르트	Wolfgang Amadeus Mozart	1
ARTS	높은음자리표는 어떤 알파벳에서 유래했을까?	G	G	지, 쥐		3
ARTS	오페라에서 가수가 부르는 서정적인 독창곡은?	아리아	Aria			3
ARTS	먹을 갈 때 쓰는 도구로, 문방사우 중 하나는?	벼루	Inkstone			3
ARTS	발레 음악 '백조의 호수'를 작곡한 음악가는?	차이콥스키	Tchaikovsky		Pyotr Ilyich Tchaikovsky	2
ARTS	혼자서 연주하거나 노래하는 것을 이르는 말은?	독주	Solo	솔로		1
ARTS	멀고 가까움을 표현하여 입체감을 주는 기법은?	원근법	Perspective			3
ARTS	사물놀이 악기 중 천둥소리를 상징하는 악기는?	꽹과리	Kkwaenggwari		Small Gong	3
ARTS	사물을 기하학적 형태로 분해해서 그린 유파는?	입체파	Cubism	큐비즘		3
ARTS	신문지나 잡지 등을 오려 붙여서 만드는 기법은?	콜라주	Collage			3
ARTS	서예에서 글씨를 쓸 때 사용하는 검은색 액체는?	먹	Ink	먹물	Ink Stick	2
ARTS	입체파의 창시자로 '게르니카'를 그린 화가는?	피카소	Picasso	파블로 피카소	Pablo Picasso	1
ARTS	미술품이나 문화재를 보관하고 전시하는 건물은?	박물관	Museum	미술관	Art Museum	1
ARTS	피아노의 시인'이라 불리는 폴란드의 작곡가는?	쇼팽	Chopin	프레데릭 쇼팽	Frederic Chopin	2
ARTS	빛이 모두 흡수되었을 때 우리 눈에 보이는 색은?	검은색	Black	까만색, 검정색, 꺼먼색, 검정, 까망		1
ARTS	랩을 하며 비트에 맞춰 가사를 읊는 음악 장르는?	힙합	Hip Hop			1
ARTS	꽃, 과일 등 움직이지 않는 물체를 그린 그림은?	정물화	Still Life			2
ARTS	음악의 3요소는 리듬, 화성, 그리고 무엇일까?	멜로디	Melody	선율		2
ARTS	모나리자'를 그린 르네상스 시대의 천재 화가는?	다빈치	Da Vinci	레오나르도 다빈치	Leonardo da Vinci	1
ARTS	팝아트의 거장으로 캠벨 수프 깡통를 그린 화가는?	앤디 워홀	Andy Warhol	워홀	Warhol	2
ARTS	루브르 박물관에 있는 팔이 없는 여신상의 이름은?	비너스	Venus	밀로의 비너스	Venus de Milo	2
ARTS	연필 등으로 사물의 윤곽을 간단히 그리는 그림은?	스케치	Sketch			1
ARTS	대사와 노래, 연기가 어우러진 무대 종합 예술은?	뮤지컬	Musical			1
ARTS	돌, 나무 등을 깎거나 빚어서 만든 입체 예술품은?	조각	Sculpture		Statue	2
ARTS	여성 성악가 중 가장 높은 음역대를 부르는 파트는?	소프라노	Soprano			2
ARTS	남성 성악가 중 가장 낮은 음역대를 부르는 파트는?	베이스	Bass			2
ARTS	공연이 끝난 후 관객이 박수로 청하는 추가 연주는?	앙코르	Encore	앵콜		1
ARTS	가곡의 왕'이라 불리며, '송어'를 쓴 작곡가는?	슈베르트	Schubert		Franz Schubert	2
ARTS	별이 빛나는 밤', '해바라기'로 유명한 화가는?	고흐	Van Gogh	반 고흐	Vincent van Gogh	1
ARTS	14~16세기 유럽에서 일어난 문화 부흥 운동은?	르네상스	Renaissance			3
ARTS	음악의 아버지'라 불리는 바로크 시대의 작곡가는?	바흐	Bach	요한 세바스찬 바흐	J.S. Bach	1
ARTS	높이가 다른 두 개 이상의 음이 동시에 울리는 것은?	화음	Harmony	하모니	Chord	2
ARTS	작은 조각들을 붙여서 무늬나 그림을 만드는 기법은?	모자이크	Mosaic			2
ARTS	팝의 황제'라 불리며 문워크 춤으로 유명한 가수는?	마이클 잭슨	Michael Jackson		MJ	1
ARTS	기름으로 갠 물감을 사용하여 그리는 서양화 기법은?	유화	Oil Painting		Oil	2
ARTS	미국 뉴욕에 있는 자유의 여신상이 만들어진 나라는?	프랑스	France			2
ARTS	흰 건반과 검은 건반을 눌러 연주하는 대표 건반 악기는?	피아노	Piano			1
ARTS	4개의 줄을 활로 켜서 소리 내는 높은 음역의 현악기는?	바이올린	Violin			1
ARTS	미국 흑인 음악에서 유래한, 즉흥 연주가 특징인 장르는?	재즈	Jazz			2
ARTS	여러 악기가 모여 연주하는 단체는? (밴드 말고)	오케스트라	Orchestra	관현악단, 교향악단		2
ARTS	고흐의 그림으로, 소용돌이치는 별빛이 특징인 작품은?	별이 빛나는 밤	The Starry Night		Starry Night	1
ARTS	예수와 제자들의 마지막 식사를 그린 다빈치의 그림은?	최후의 만찬	The Last Supper		Last Supper	2
ARTS	현실을 그대로가 아닌, 점, 선, 면, 색으로 표현한 장르는?	추상화	Abstract		Abstract Art	3
ARTS	Yesterday', 'Let It Be'로 유명한 영국의 밴드는?	비틀즈	The Beatles		Beatles	1